asset,index,x,y,width,height,faceX,faceY,faceSpan,referenceSpan
w11-wife-rain-default-motion,7,852,352,282,352,159.48510193413486,138.12911657083114,86.48209358385981,27.113951200435526
w11-wife-rain-default-social,12,0,0,244,333,150.63381014304292,117.79505851755528,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,13,256,0,242,332,139.09312377210216,118.81119842829077,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,14,512,0,239,310,143.31627329192546,137.14807453416148,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,15,768,0,242,332,149.75449708639474,124.51634152520901,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,16,0,340,239,329,146.1675661090124,122.48138154344306,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,17,256,340,246,328,146.47258414766557,120.28203040173725,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,18,512,340,254,338,158.92548500881836,124.1820987654321,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,19,768,340,234,331,149.67555099948746,122.46155817529473,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,20,0,680,253,330,147.6995550902905,120.23606385762889,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,21,256,680,245,329,138.5569586243955,123.93202579258462,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,22,512,680,241,331,155.20642701525054,114.67347494553377,84.3741162356158,27.113951200435526
w11-wife-rain-default-social,23,768,680,241,331,136.684652049571,129.49590085795995,84.3741162356158,27.113951200435526
w11-wife-rain-default-personal,24,0,0,237,346,161.75580370261534,124.25301204819277,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,25,260,0,239,346,172.13669064748203,124.62032954281736,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,26,520,0,240,346,174.3164230438521,124.23760389796504,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,27,780,0,240,346,179.44644233239148,122.55586950937581,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,28,0,356,247,290,164.6736368448915,131.24827951296982,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,29,260,356,253,290,172.17712833545107,132.39517153748412,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,30,520,356,255,290,173.0242013552759,134.8526137463698,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,31,780,356,251,292,172.78094983991463,130.57283884738527,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,32,0,712,246,330,170.28567454798332,123.24033379694019,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,33,260,712,249,330,179.43001608825557,133.4902321305447,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,34,520,712,259,350,170.55989232839838,125.04064602960969,90.18062590059417,27.113951200435526
w11-wife-rain-default-personal,35,780,712,243,354,177.0587786259542,121.65801526717557,90.18062590059417,27.113951200435526
w11-wife-rain-default-extras,36,0,0,182,263,132.61786174323746,93.86689566337483,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,37,196,0,183,263,134.43352365415987,92.77120717781403,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,38,392,0,184,265,139.0356698465367,92.21360431356284,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,39,588,0,189,264,140.03331112591604,97.2491672218521,78.11743153900285,27.113951200435526
rain-default,17,0,992,213,237,116.19510170195099,104.03279369032794,66.52798362102659,27.113951200435526
rain-default,23,220,1240,211,237,139.78893537889348,133.91771269177116,62.029369595028044,27.113951200435526
rain-default,21,660,1240,216,236,128.81256165734953,126.78625452153892,63.25160425483017,27.113951200435526
w11-wife-rain-default-extras,48,0,296,193,225,102.94377067254686,103.16868798235943,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,49,196,296,189,226,103.14377974167232,98.33990482664854,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,50,392,296,189,227,99.54332833583209,103.51334332833584,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,51,588,296,188,225,111.45635447068187,106.22923852480764,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,52,0,592,183,291,100.01387237415776,98.90210067380103,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,53,196,592,177,289,93.82573415765069,95.59582689335394,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,54,392,592,180,292,93.29618320610686,109.14465648854961,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,55,588,592,182,294,94.35272873194222,111.19983948635634,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,56,0,888,186,274,99.4178283198826,94.03961848862802,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,57,196,888,185,274,96.63543247344461,93.1665402124431,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,58,392,888,186,275,106.8872380952381,95.60647619047619,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,59,588,888,184,275,99.61161583387411,97.74107722258273,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,60,0,1184,188,257,118.01885245901639,94.13401639344262,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,61,196,1184,190,258,123.94141689373296,98.7079927338783,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,62,392,1184,183,257,119.59246861924686,95.06610878661088,78.11743153900285,27.113951200435526
w11-wife-rain-default-extras,63,588,1184,192,259,126.63720499768627,100.15594632114761,78.11743153900285,27.113951200435526
w11-wife-cold-motion,0,0,0,175,294,102.86590242601972,90.57371367635298,90.87955544016722,27.113951200435526
w11-wife-cold-motion,1,248,0,174,295,102.263355704698,90.99543624161075,90.87955544016722,27.113951200435526
w11-wife-cold-motion,2,496,0,175,293,102.81040892193309,88.79607010090282,90.87955544016722,27.113951200435526
w11-wife-cold-motion,3,744,0,171,294,100.47771213748658,89.94763694951664,90.87955544016722,27.113951200435526
w11-wife-cold-motion,4,0,320,179,317,89.84832246039142,93.51887232059647,90.87955544016722,27.113951200435526
w11-wife-cold-motion,5,248,320,178,317,90.91151566469094,92.86854360711263,90.87955544016722,27.113951200435526
w11-wife-cold-motion,6,496,320,180,318,90.48906403940887,92.0360591133005,90.87955544016722,27.113951200435526
w11-wife-cold-motion,7,744,320,178,317,87.92797591477535,93.67276516905974,90.87955544016722,27.113951200435526
w11-wife-cold-motion,8,0,640,242,285,109.12407918968694,94.80755064456721,90.87955544016722,27.113951200435526
w11-wife-cold-motion,9,248,640,245,277,132.0651721747169,97.17610353593713,90.87955544016722,27.113951200435526
w11-wife-cold-motion,10,496,640,232,278,116.31780762564992,111.42742634315425,90.87955544016722,27.113951200435526
w11-wife-cold-motion,11,744,640,167,296,80.79169582458596,94.56379752740844,90.87955544016722,27.113951200435526
w11-wife-cold-social,12,0,0,167,304,95.11123287671234,86.6764383561644,85.64828012794463,27.113951200435526
w11-wife-cold-social,13,224,0,178,303,80.36568760941452,88.48881540556312,85.64828012794463,27.113951200435526
w11-wife-cold-social,14,448,0,188,267,96.56622023809524,89.6485615079365,85.64828012794463,27.113951200435526
w11-wife-cold-social,15,672,0,169,300,94.92593555093555,89.38305613305613,85.64828012794463,27.113951200435526
w11-wife-cold-social,16,0,308,197,297,107.06217896728845,88.01297648012977,85.64828012794463,27.113951200435526
w11-wife-cold-social,17,224,308,223,297,119.31587259805212,84.99684127401949,85.64828012794463,27.113951200435526
w11-wife-cold-social,18,448,308,219,308,122.0094880847308,87.0198587819947,85.64828012794463,27.113951200435526
w11-wife-cold-social,19,672,308,174,305,103.36746433502071,89.5398067188219,85.64828012794463,27.113951200435526
w11-wife-cold-social,20,0,616,217,296,110.68458311484005,90.19428421604614,85.64828012794463,27.113951200435526
w11-wife-cold-social,21,224,616,203,296,108.50991649269312,92.1482254697286,85.64828012794463,27.113951200435526
w11-wife-cold-social,22,448,616,168,305,99.54511443661971,94.36905809859155,85.64828012794463,27.113951200435526
w11-wife-cold-social,23,672,616,188,291,83.91944229279628,95.92621998450814,85.64828012794463,27.113951200435526
w11-wife-cold-personal,24,0,0,176,328,111.73625922887612,94.02214930270713,96.14323404550105,27.113951200435526
w11-wife-cold-personal,25,212,0,175,335,112.4572435540716,93.69189389723613,96.14323404550105,27.113951200435526
w11-wife-cold-personal,26,424,0,165,328,108.37257196349168,91.57500585069039,96.14323404550105,27.113951200435526
w11-wife-cold-personal,27,636,0,171,333,106.72218769422003,90.33934120571783,96.14323404550105,27.113951200435526
w11-wife-cold-personal,28,0,336,207,277,112.25462481812514,98.86780295156933,96.14323404550105,27.113951200435526
w11-wife-cold-personal,29,212,336,208,280,112.14975105323632,100.18651857525853,96.14323404550105,27.113951200435526
w11-wife-cold-personal,30,424,336,207,278,113.19395985743762,100.76514725192271,96.14323404550105,27.113951200435526
w11-wife-cold-personal,31,636,336,209,281,119.89281102023247,92.49268187688335,96.14323404550105,27.113951200435526
w11-wife-cold-personal,32,0,672,176,310,109.21770810333408,94.59593729300067,96.14323404550105,27.113951200435526
w11-wife-cold-personal,33,212,672,172,301,114.1172782592661,98.73778351465978,96.14323404550105,27.113951200435526
w11-wife-cold-personal,34,424,672,197,326,105.80023557126032,91.73992932862191,96.14323404550105,27.113951200435526
w11-wife-cold-personal,35,636,672,177,334,109.67310458187796,94.03102527224162,96.14323404550105,27.113951200435526
w11-wife-cold-extras,36,0,0,155,241,103.65044764499805,69.18450759050214,83.91541354726377,27.113951200435526
w11-wife-cold-extras,37,172,0,155,241,107.40323741007194,67.70359712230216,83.91541354726377,27.113951200435526
w11-wife-cold-extras,38,344,0,156,241,107.91384388807069,66.50920471281296,83.91541354726377,27.113951200435526
w11-wife-cold-extras,39,516,0,146,250,94.70554765291607,76.16842105263157,83.91541354726377,27.113951200435526
weather-cold,21,780,1380,201,227,98.62098393574297,81.02409638554218,79.02350074722764,27.113951200435526
w11-wife-cold-extras,48,0,288,162,215,80.63025210084034,80.41020852785559,83.91541354726377,27.113951200435526
w11-wife-cold-extras,49,172,288,148,216,70.13900831183722,78.05130409859558,83.91541354726377,27.113951200435526
w11-wife-cold-extras,50,344,288,153,215,69.21009771986971,81.52687296416939,83.91541354726377,27.113951200435526
w11-wife-cold-extras,51,516,288,156,213,79.63143382352942,82.76011029411765,83.91541354726377,27.113951200435526
w11-wife-cold-extras,52,0,576,147,280,75.69066666666666,73.64433333333334,83.91541354726377,27.113951200435526
w11-wife-cold-extras,53,172,576,171,285,83.51819322459221,71.79611041405269,83.91541354726377,27.113951200435526
w11-wife-cold-extras,54,344,576,162,274,82.27032077234506,78.00093428838368,83.91541354726377,27.113951200435526
w11-wife-cold-extras,55,516,576,157,274,75.50360655737705,76.90524590163935,83.91541354726377,27.113951200435526
w11-wife-cold-extras,56,0,864,150,284,73.29227287423214,77.93339799547365,83.91541354726377,27.113951200435526
w11-wife-cold-extras,57,172,864,155,285,69.3996705107084,77.09456342668864,83.91541354726377,27.113951200435526
w11-wife-cold-extras,58,344,864,162,282,81.08261009321762,78.53230472516876,83.91541354726377,27.113951200435526
w11-wife-cold-extras,59,516,864,150,284,73.34716274089936,83.71680942184155,83.91541354726377,27.113951200435526
w11-wife-cold-extras,60,0,1152,161,245,101.18718861209965,73.12277580071175,83.91541354726377,27.113951200435526
w11-wife-cold-extras,61,172,1152,161,240,107.69249011857707,74.63438735177866,83.91541354726377,27.113951200435526
w11-wife-cold-extras,62,344,1152,151,242,91.72962962962964,70.71296296296296,83.91541354726377,27.113951200435526
w11-wife-cold-extras,63,516,1152,159,239,107.66573258606886,75.80864691753403,83.91541354726377,27.113951200435526
w11-wife-rain-cold-motion,0,0,0,254,322,141.40920245398772,123.97852760736197,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,1,272,0,258,322,152.69061302681993,123.46583652618136,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,2,544,0,257,323,153.34153089455887,123.90685521057486,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,3,816,0,255,322,160.24163568773236,122.71592317224287,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,4,0,344,267,343,145.9630035626199,134.1219512195122,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,5,272,344,270,342,151.05508576950953,133.03720705484417,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,6,544,344,268,342,147.56085864352593,129.6798355788993,84.94115101124838,27.113951200435526
w11-wife-rain-cold-motion,7,816,344,266,342,143.39816067081418,133.20989991885313,84.94115101124838,27.113951200435526
w11-wife-rain-cold-social,12,0,0,236,322,149.3129405840886,106.91918429003022,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,13,260,0,237,322,132.9374645758549,109.69884753447951,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,14,520,0,237,296,140.20514541387024,120.12438478747202,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,15,780,0,234,322,143.33473216489756,115.7050111083683,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,16,0,328,245,322,153.9378486055777,115.92669322709165,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,17,260,328,252,316,147.38415739062904,109.1309862800932,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,18,520,328,259,325,161.23709122203098,106.08046471600687,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,19,780,328,233,322,152.37921282111714,111.7640820174405,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,20,0,656,253,310,145.39421487603306,109.11184573002754,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,21,260,656,246,310,152.5915341062281,109.56645996225399,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,22,520,656,233,316,151.29642116182572,106.85217842323651,83.89073867078744,27.113951200435526
w11-wife-rain-cold-social,23,780,656,240,316,136.13649851632047,124.42396142433233,83.89073867078744,27.113951200435526
w11-wife-rain-cold-personal,24,0,0,228,325,151.92097782831155,120.2379192723138,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,25,248,0,229,326,157.85912368275098,115.81281198003327,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,26,496,0,229,326,155.2274101444407,118.27309371850856,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,27,744,0,228,326,156.3946723821188,114.08573178199632,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,28,0,344,243,280,147.02793148880104,124.18129117259551,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,29,248,344,245,282,157.16666666666666,126.87095088819225,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,30,496,344,243,280,160.24819277108435,126.25568942436414,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,31,744,344,247,283,158.235701384708,120.45755568934376,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,32,0,688,239,308,154.89529269764634,118.03681351840675,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,33,248,688,240,308,162.7225888324873,126.13908629441624,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,34,496,688,236,335,154.40813060179258,116.68565941101153,84.4730339955371,27.113951200435526
w11-wife-rain-cold-personal,35,744,688,238,341,155.89686492821565,117.47377673600937,84.4730339955371,27.113951200435526
w11-wife-rain-cold-extras,36,0,0,174,247,117.27029520295204,89.05996309963099,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,37,192,0,173,246,119.88532513181019,86.74165202108964,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,38,384,0,171,245,120.58098591549296,85.57922535211267,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,39,576,0,174,252,124.84117887842817,86.41874744167008,73.98412588747111,27.113951200435526
rain-cold,17,0,992,212,238,116.63011456628476,103.58265139116202,64.40627514252142,27.113951200435526
rain-cold,23,220,1240,210,237,138.7798334875115,132.91443108233125,61.89028281271303,27.113951200435526
rain-cold,21,660,1240,214,236,128.51576123407108,125.96613011401746,63.32165354140825,27.113951200435526
w11-wife-rain-cold-extras,48,0,288,188,236,94.35714285714286,110.79586656997824,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,49,192,288,184,235,96.90883882149046,106.36499133448874,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,50,384,288,184,237,89.09756097560975,111.22178861788618,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,51,576,288,188,234,102.45893587994544,115.50641200545702,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,52,0,576,186,281,109.39493177387914,99.06627680311891,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,53,192,576,188,280,98.63255439161966,93.63900080580177,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,54,384,576,187,273,92.8547507788162,101.3309968847352,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,55,576,576,183,279,111.62590506838293,107.03378921962992,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,56,0,864,183,286,95.5946656649136,101.32794891059353,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,57,192,864,185,285,101.66215693853886,98.14070351758794,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,58,384,864,185,287,100.9511636779855,102.33765738267837,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,59,576,864,185,286,100.05790108564537,105.24517490952955,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,60,0,1152,191,257,117.28255208333334,98.18098958333333,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,61,192,1152,182,257,121.47955209347614,99.84031158714703,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,62,384,1152,179,257,116.16294067067929,97.61263972484953,73.98412588747111,27.113951200435526
w11-wife-rain-cold-extras,63,576,1152,186,260,130.71219512195123,105.75268292682927,73.98412588747111,27.113951200435526
w11-wife-hot-motion,0,0,0,193,320,111.83726360028018,100.80084053233713,86.39080720516432,27.113951200435526
w11-wife-hot-motion,1,264,0,190,320,110.63646976418397,101.58813915479803,86.39080720516432,27.113951200435526
w11-wife-hot-motion,2,528,0,191,320,111.71127255683149,100.97070541363956,86.39080720516432,27.113951200435526
w11-wife-hot-motion,3,792,0,189,320,110.26113776559288,100.30568882796436,86.39080720516432,27.113951200435526
w11-wife-hot-motion,4,0,320,194,317,100.41102204408818,104.55711422845692,86.39080720516432,27.113951200435526
w11-wife-hot-motion,5,264,320,195,315,103.1209476309227,101.22532953330958,86.39080720516432,27.113951200435526
w11-wife-hot-motion,6,528,320,190,316,99.96036066689351,101.33344675059544,86.39080720516432,27.113951200435526
w11-wife-hot-motion,7,792,320,191,317,99.8154643284177,105.08828218413711,86.39080720516432,27.113951200435526
w11-wife-hot-motion,8,0,640,253,292,91.79130211013896,99.1636644364385,86.39080720516432,27.113951200435526
w11-wife-hot-motion,9,264,640,264,287,140.33836978131214,104.9834990059642,86.39080720516432,27.113951200435526
w11-wife-hot-motion,10,528,640,223,296,124.99620996778472,120.94049649422021,86.39080720516432,27.113951200435526
w11-wife-hot-motion,11,792,640,178,301,81.15242037070362,108.3086197588627,86.39080720516432,27.113951200435526
w11-wife-hot-social,12,0,0,178,320,102.32953549517967,96.65753724802804,87.88137509680635,27.113951200435526
w11-wife-hot-social,13,256,0,205,321,108.82615566969577,97.75069142631372,87.88137509680635,27.113951200435526
w11-wife-hot-social,14,512,0,215,287,104.50465753424658,104.52785388127853,87.88137509680635,27.113951200435526
w11-wife-hot-social,15,768,0,188,319,103.46352613794474,102.89167163585768,87.88137509680635,27.113951200435526
w11-wife-hot-social,16,0,324,219,307,119.58123467795855,101.47024738132382,87.88137509680635,27.113951200435526
w11-wife-hot-social,17,256,324,255,306,132.93116445149772,99.43562785161674,87.88137509680635,27.113951200435526
w11-wife-hot-social,18,512,324,236,308,124.26888736263737,97.31353021978023,87.88137509680635,27.113951200435526
w11-wife-hot-social,19,768,324,194,309,114.20631935301861,100.23829227007712,87.88137509680635,27.113951200435526
w11-wife-hot-social,20,0,648,234,314,106.91789638932497,120.8945054945055,87.88137509680635,27.113951200435526
w11-wife-hot-social,21,256,648,219,310,111.54291457286433,103.80562814070352,87.88137509680635,27.113951200435526
w11-wife-hot-social,22,512,648,194,315,113.69497820119489,114.39625383497497,87.88137509680635,27.113951200435526
w11-wife-hot-social,23,768,648,219,308,91.55813318777294,112.54271288209608,87.88137509680635,27.113951200435526
w11-wife-hot-personal,24,0,0,187,342,130.47045624532535,115.3135377711294,97.73416337139804,27.113951200435526
w11-wife-hot-personal,25,216,0,187,344,127.43803477780844,112.24013248688931,97.73416337139804,27.113951200435526
w11-wife-hot-personal,26,432,0,187,342,121.32295179527873,101.6627653243404,97.73416337139804,27.113951200435526
w11-wife-hot-personal,27,648,0,186,343,118.4907147862649,98.35984583041346,97.73416337139804,27.113951200435526
w11-wife-hot-personal,28,0,344,201,261,118.37892569074995,104.67444654195984,97.73416337139804,27.113951200435526
w11-wife-hot-personal,29,216,344,201,263,117.74148136298192,105.37338025915852,97.73416337139804,27.113951200435526
w11-wife-hot-personal,30,432,344,201,262,118.02190356129844,105.57989284588717,97.73416337139804,27.113951200435526
w11-wife-hot-personal,31,648,344,209,268,124.24277563040678,99.09331860850358,97.73416337139804,27.113951200435526
w11-wife-hot-personal,32,0,688,196,311,124.1531700018702,102.91340938844212,97.73416337139804,27.113951200435526
w11-wife-hot-personal,33,216,688,192,306,127.44967116263516,124.98093857986848,97.73416337139804,27.113951200435526
w11-wife-hot-personal,34,432,688,214,321,119.17737064626536,95.27602174350714,97.73416337139804,27.113951200435526
w11-wife-hot-personal,35,648,688,189,325,121.28970427163199,97.06717780211756,97.73416337139804,27.113951200435526
w11-wife-hot-extras,36,0,0,156,249,104.81400437636762,73.43143690736689,78.88017085558006,27.113951200435526
w11-wife-hot-extras,37,180,0,157,248,108.58463100880164,70.98138117806364,78.88017085558006,27.113951200435526
w11-wife-hot-extras,38,360,0,154,247,106.50139178844816,69.36951983298539,78.88017085558006,27.113951200435526
w11-wife-hot-extras,39,540,0,149,260,92.25124069478909,96.32795698924731,78.88017085558006,27.113951200435526
weather-hot,21,696,1420,184,222,94.39384541984737,89.85615458015263,89.92991394846466,27.113951200435526
w11-wife-hot-extras,48,0,280,169,220,81.95366178428762,83.47669773635153,78.88017085558006,27.113951200435526
w11-wife-hot-extras,49,180,280,151,220,71.2306101344364,79.1804550155119,78.88017085558006,27.113951200435526
w11-wife-hot-extras,50,360,280,160,218,70.77496942519365,90.64268242967795,78.88017085558006,27.113951200435526
w11-wife-hot-extras,51,540,280,158,218,75.25963149078727,92.39382095663503,78.88017085558006,27.113951200435526
w11-wife-hot-extras,52,0,560,153,272,80.45532039976484,78.02645502645503,78.88017085558006,27.113951200435526
w11-wife-hot-extras,53,180,560,180,271,69.73072707343808,74.01278772378517,78.88017085558006,27.113951200435526
w11-wife-hot-extras,54,360,560,162,260,80.6036880762619,58.15471167369901,78.88017085558006,27.113951200435526
w11-wife-hot-extras,55,540,560,159,260,79.41682630906769,57.925606641123885,78.88017085558006,27.113951200435526
w11-wife-hot-extras,56,0,840,151,275,70.83478260869566,81.26086956521739,78.88017085558006,27.113951200435526
w11-wife-hot-extras,57,180,840,150,278,68.11678832116789,80.16332116788321,78.88017085558006,27.113951200435526
w11-wife-hot-extras,58,360,840,163,273,81.12454100367196,81.56976744186046,78.88017085558006,27.113951200435526
w11-wife-hot-extras,59,540,840,154,278,71.69068428906417,94.39863568535493,78.88017085558006,27.113951200435526
w11-wife-hot-extras,60,0,1120,171,264,109.71191742258367,78.80356584297779,78.88017085558006,27.113951200435526
w11-wife-hot-extras,61,180,1120,169,259,111.79297780722092,78.7820470354422,78.88017085558006,27.113951200435526
w11-wife-hot-extras,62,360,1120,158,260,98.2313737818296,76.52530650738761,78.88017085558006,27.113951200435526
w11-wife-hot-extras,63,540,1120,172,262,114.99625212947188,82.2381601362862,78.88017085558006,27.113951200435526
w11-wife-rain-hot-motion,0,0,0,265,321,158.17190775681343,129.58333333333334,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,1,272,0,267,321,162.0679766330324,129.40015932023368,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,2,544,0,266,321,164.95284818751705,129.6282365767239,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,3,816,0,266,321,167.49655931736856,129.70520231213874,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,4,0,336,268,333,154.08634146341464,135.9660975609756,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,5,272,336,267,333,152.8592887121714,136.16964877402253,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,6,544,336,266,333,154.80131467345208,135.21522476675148,80.12467829492746,27.113951200435526
w11-wife-rain-hot-motion,7,816,336,270,333,157.9009584664537,138.21454902924552,80.12467829492746,27.113951200435526
w11-wife-rain-hot-social,12,0,0,221,312,130.14069202173292,108.05032885330283,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,13,240,0,225,316,118.06300963676799,118.1180504077094,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,14,480,0,227,295,124.50924608819346,131.93100995732576,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,15,720,0,225,315,135.83100107642628,116.96743810548978,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,16,0,324,224,316,139.63589597027723,116.07602172049158,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,17,240,324,238,315,137.650067294751,114.64253028263795,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,18,480,324,237,321,144.43447627994362,112.64772193518084,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,19,720,324,226,322,139.8440413202318,117.53716301335348,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,20,0,648,239,316,142.25302530253026,116.68591859185919,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,21,240,648,231,313,142.3198489751888,119.01348435814455,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,22,480,648,232,320,142.10195182724252,126.05315614617939,80.53078742947984,27.113951200435526
w11-wife-rain-hot-social,23,720,648,228,318,117.65553505535055,132.37029520295204,80.53078742947984,27.113951200435526
w11-wife-rain-hot-personal,24,0,0,248,350,171.86264020707506,142.2481449525453,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,25,264,0,248,351,180.2112875334067,136.90017292878477,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,26,528,0,248,350,176.50205385668644,128.64650844363305,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,27,792,0,247,350,176.91160107150216,125.5305996290954,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,28,0,352,251,290,159.9051333212407,139.51061128242335,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,29,264,352,255,294,172.37920437083832,142.67082123954242,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,30,528,352,256,294,172.4990366088632,143.73042564372045,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,31,792,352,261,294,184.73767214571302,131.1334962239005,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,32,0,704,234,312,161.3930704898447,122.81600955794505,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,33,264,704,234,312,166.63058203712995,154.64287506271953,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,34,528,704,257,333,167.3468899521531,123.54856459330144,90.01434311996904,27.113951200435526
w11-wife-rain-hot-personal,35,792,704,248,332,175.74151743638078,119.61098020735156,90.01434311996904,27.113951200435526
w11-wife-rain-hot-extras,36,0,0,188,259,129.8179925031237,99.51020408163265,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,37,200,0,187,259,132.61790567545964,98.95243804956036,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,38,400,0,188,259,133.9688731284476,98.49842395587076,72.47119216948926,27.113951200435526
w11-wife-rain-hot-extras,39,600,0,186,259,126.17028543547207,115.68382532324958,72.47119216948926,27.113951200435526
